ENTREZID	SYMBOL
79875	THSD4
54834	GDAP2
3183	HNRNPC
8445	DYRK2
26164	MTG2
100506060	SMG1P7
200576	PIKFYVE
317648	NOP14-AS1
3213	HOXB3
5705	PSMC5
4628	MYH10
55161	TMEM33
730091	LINC00886
24138	IFIT5
10311	VPS26C
7753	ZNF202
9692	PRORP
3339	HSPG2
54522	ANKRD16
84333	PCGF5
90324	CCDC97
79896	THNSL1
375190	FAM228B
388695	LYSMD1
25974	MMACHC
23077	MYCBP2
9739	SETD1A
113130	CDCA5
26260	FBXO25
54991	C1orf159
22933	SIRT2
25923	ATL3
414919	C8orf82
60509	AGBL5
28960	DCPS
6721	SREBF2
6731	SRP72
84279	PRADC1
23211	ZC3H4
55192	DNAJC17
9128	PRPF4
4976	OPA1
284349	ZNF283
24146	CLDN15
84820	POLR2J4
7791	ZYX
138151	NACC2
83641	FAM107B
7414	VCL
91875	TTC5
126731	CCSAP
23450	SF3B3
58513	EPS15L1
9679	FAM53B
4677	NARS1
58493	INIP
91056	AP5B1
493753	COA5
80131	LRRC8E
51062	ATL1
7073	TIAL1
813	CALU
79178	THTPA
55325	UFSP2
83606	GUCD1
123	PLIN2
51522	TMEM14C
57547	ZNF624
6135	RPL11
84866	TMEM25
6224	RPS20
646762	LOC646762
144811	LACC1
79699	ZYG11B
2041	EPHA1
100506473	C2orf49-DT
9907	AP5Z1
113189	CHST14
4072	EPCAM
9527	GOSR1
81490	PTDSS2
101927574	LINC01186
5393	EXOSC9
57541	ZNF398
728294	D2HGDH
6586	SLIT3
55238	SLC38A7
7248	TSC1
1308	COL17A1
840	CASP7
401233	HTATSF1P2
147948	ZNF582
23229	ARHGEF9
163175	LGI4
23650	TRIM29
8558	CDK10
94039	ZNF101
375346	STIMATE
3554	IL1R1
91355	LRP5L
653519	GPR89A
9643	MORF4L2
439	GET3
8079	MLF2
3217	HOXB7
286343	LURAP1L
51754	TMEM8B
23099	ZBTB43
56928	SPPL2B
4166	CHST6
8799	PEX11B
10825	NEU3
402483	LINC01000
10898	CPSF4
1207	CLNS1A
124565	SLC38A10
8862	APLN
169834	ZNF883
11104	KATNA1
1315	COPB1
581	BAX
56901	NDUFA4L2
51001	MTERF3
8874	ARHGEF7
163486	DENND1B
79813	EHMT1
84632	AFAP1L2
79847	MFSD13A
83872	HMCN1
57102	C12orf4
84901	NFATC2IP
286676	ILDR1
84671	ZNF347
85451	UNK
5981	RFC1
170689	ADAMTS15
708	C1QBP
6522	SLC4A2
54732	TMED9
284129	SLC26A11
85461	TANC1
5250	SLC25A3
134549	SHROOM1
23394	ADNP
130916	MTERF4
4074	M6PR
286006	LSMEM1
9341	VAMP3
83856	FSD1L
254827	NAALADL2
80336	PABPC1L
84243	ZDHHC18
100996447	MLF1-DT
84836	ABHD14B
55052	MRPL20
6453	ITSN1
93349	SP140L
1655	DDX5
7746	ZSCAN9
55909	BIN3
10849	POLR1G
5824	PEX19
100129617	LOC100129617
25988	HINFP
10157	AASS
64599	GIGYF1
140609	NEK7
6314	ATXN7
23259	DDHD2
4867	NPHP1
148327	CREB3L4
55316	RSAD1
9200	HACD1
51071	DERA
57465	TBC1D24
65080	MRPL44
7905	REEP5
51561	IL23A
55622	TTC27
10654	PMVK
90594	ZNF439
10971	YWHAQ
3482	IGF2R
22858	CILK1
29028	ATAD2
10658	CELF1
56907	SPIRE1
653602	NA
100131187	TSTD1
91010	FMNL3
90416	CCDC32
55353	LAPTM4B
80235	PIGZ
10901	DHRS4
54429	TAS2R5
84503	ZNF527
11187	PKP3
10019	SH2B3
55758	RCOR3
9518	GDF15
84219	WDR24
23207	PLEKHM2
55617	TASP1
116987	AGAP1
116092	DNTTIP1
1004	CDH6
29883	CNOT7
578	BAK1
7775	ZNF232
25805	BAMBI
125050	RN7SK
55565	ZNF821
80219	COQ10B
728613	PDCD6P1
79074	C2orf49
57291	DANCR
381	ARF5
23176	SEPTIN8
90649	ZNF486
145483	FAM161B
112752	IFT43
84622	ZNF594
26152	ZNF337
51302	CYP39A1
79955	PDZD7
4292	MLH1
91544	UBXN11
7086	TKT
128989	TANGO2
202915	TMEM184A
11171	STRAP
54858	PGPEP1
11183	MAP4K5
51199	NIN
25865	PRKD2
222	ALDH3B2
314	AOC2
7423	VEGFB
353091	RAET1G
9299	SNORD30
54890	ALKBH5
9334	B4GALT5
220963	SLC16A9
10613	ERLIN1
64924	SLC30A5
836	CASP3
2983	GUCY1B1
26974	ZNF285
11345	GABARAPL2
101927509	HDLBP-AS1
30832	ZNF354C
51762	RAB8B
9168	TMSB10
150465	TTL
50636	ANO7
257236	CCDC96
2300	FOXL1
114327	EFHC1
162655	ZNF519
9784	SNX17
23548	TTC33
51295	ECSIT
57798	GATAD1
84230	LRRC8C
28974	C19orf53
6872	TAF1
441194	PMS2CL
9556	ATP5MJ
10522	DEAF1
140809	SRXN1
100652748	TIMM23B
9217	VAPB
84317	CCDC115
55686	MREG
6228	RPS23
23731	TMEM245
64225	ATL2
5147	PDE6D
79465	ULBP3
57478	USP31
10036	CHAF1A
292	SLC25A5
7802	DNALI1
100861548	PINK1-AS
9942	XYLB
4718	NDUFC2
64746	ACBD3
23640	HSPBP1
22954	TRIM32
117177	RAB3IP
117581	TWIST2
9245	GCNT3
91750	LIN52
4695	NDUFA2
196500	PIANP
414245	DNAJC9-AS1
79084	WDR77
55174	INTS10
10747	MASP2
100506990	FAM86B2-DT
55290	BRF2
643988	FNDC10
463	ZFHX3
57553	MICAL3
8562	DENR
283219	KCTD21
51755	CDK12
81931	ZNF93
26154	ABCA12
8425	LTBP4
4147	MATN2
8560	DEGS1
112609	MRAP2
8717	TRADD
6777	STAT5B
8050	PDHX
64412	GZF1
5013	OTX1
5590	PRKCZ
55837	EAPP
22856	CHSY1
9605	VPS9D1
400986	ANKRD36C
79991	STN1
9479	MAPK8IP1
51306	FAM13B
8394	PIP5K1A
79073	TMEM109
220869	ZNG1E
728978	UNC5B-AS1
118881	COMTD1
50485	SMARCAL1
1368	CPM
5373	PMM2
55608	ANKRD10
6635	SNRPE
573	BAG1
57140	RNPEPL1
11022	TDRKH
10664	CTCF
100288413	ERVMER34-1
100422894	MIR4260
64101	LRRC4
100507290	ZNF865
152503	SH3D19
3589	IL11
90233	ZNF551
8629	JRK
10482	NXF1
1104	RCC1
10929	SRSF8
2780	GNAT2
83590	TMUB1
1901	S1PR1
800	CALD1
55268	ECHDC2
124739	USP43
105376902	NA
4642	MYO1D
11154	AP4S1
93587	TRMT10A
83660	TLN2
55288	RHOT1
348825	TPRXL
55009	FAM174C
79676	OGFOD2
84807	NFKBID
386758	ZNF582-DT
4482	MSRA
114794	ELFN2
57343	ZNF304
3660	IRF2
64763	ZNF574
94121	SYTL4
79183	TTPAL
90488	TMEM263
84749	USP30
440026	TMEM41B
55257	MRGBP
92421	CHMP4C
64127	NOD2
9674	KIAA0040
8526	DGKE
6259	RYK
92565	FANK1
6446	SGK1
3385	ICAM3
55089	SLC38A4
84033	OBSCN
290	ANPEP
128	ADH5
80000	GREB1L
5355	PLP2
2644	GCHFR
2342	FNTB
57475	PLEKHH1
5727	PTCH1
219931	TPCN2
199692	ZNF627
29107	NXT1
50865	HEBP1
84888	SPPL2A
5184	PEPD
23348	DOCK9
1453	CSNK1D
57583	TMEM181
54455	FBXO42
475	ATOX1
501	ALDH7A1
92305	TMEM129
865	CBFB
4686	NCBP1
57679	ALS2
25813	SAMM50
90161	HS6ST2
84852	ATP1A1-AS1
9554	SEC22B
202018	TAPT1
344558	SH3RF3
80054	CEBPA-DT
23152	CIC
54470	ARMCX6
90459	ERI1
7388	UQCRH
285033	STARD7-AS1
55743	CHFR
92002	CCNQ
55544	RBM38
9320	TRIP12
8994	LIMD1
5287	PIK3C2B
196513	DCP1B
7259	TSPYL1
648987	ANXA2R-OT1
55800	SCN3B
346157	ZNF391
114609	TIRAP
26100	WIPI2
84071	ARMC2
90410	IFT20
84304	NUDT22
399665	EEIG1
253430	IPMK
163051	ZNF709
161882	ZFPM1
5170	PDPK1
83719	YPEL3
4924	NUCB1
10520	ZNF211
64762	GAREM1
25766	PRPF40B
91452	ACBD5
79575	ABHD8
51318	MRPL35
728130	NUTM2D
56650	CLDND1
10237	SLC35B1
9744	ACAP1
54868	TMEM104
6883	TAF12
133015	PACRGL
25946	ZNF385A
116154	PHACTR3
51195	RAPGEFL1
22929	SEPHS1
114044	MCM3AP-AS1
6173	RPL36A
6881	TAF10
22826	DNAJC8
64420	SUSD1
159090	PABIR2
5095	PCCA
6157	RPL27A
6627	SNRPA1
7385	UQCRC2
85364	ZCCHC3
1841	DTYMK
51400	PPME1
90423	ATP6V1E2
25829	TMEM184B
9783	RIMS3
4144	MAT2A
1147	CHUK
9026	HIP1R
9525	VPS4B
284306	ZNF547
100130744	LOC100130744
4591	TRIM37
23208	SYT11
27229	TUBGCP4
10984	KCNQ1OT1
23587	ELP5
9124	PDLIM1
55062	WIPI1
79844	ZDHHC11
9973	CCS
101929959	BMS1P14
157	GRK3
64976	MRPL40
8692	HYAL2
55129	ANO10
10606	PAICS
9746	CLSTN3
8986	RPS6KA4
84418	CYSTM1
54516	MTRF1L
440567	UQCRHL
129531	MITD1
7391	USF1
57570	TRMT5
7442	TRPV1
7466	WFS1
5830	PEX5
163882	CNST
8622	PDE8B
51701	NLK
6792	CDKL5
100293516	ZNF587B
8334	H2AC6
80145	THOC7
84296	GINS4
26130	GAPVD1
93611	FBXO44
6144	RPL21
105379045	NA
64793	CEP85
79801	SHCBP1
4200	ME2
5883	RAD9A
5934	RBL2
90809	PIP4P1
51386	EIF3L
7552	ZNF711
79147	FKRP
4477	MSMB
23545	ATP6V0A2
9709	HERPUD1
55591	VEZT
549	AUH
120224	TMEM45B
208	AKT2
25979	DHRS7B
2184	FAH
54928	BPNT2
152217	NCBP2AS2
23592	LEMD3
2760	GM2A
337867	UBAC2
64779	MTHFSD
79140	CCDC28B
6667	SP1
2352	FOLR3
728769	SCAMP1-AS1
204010	RPSAP52
378805	LINC-PINT
219771	CCNY
2990	GUSB
55317	AP5S1
10247	RIDA
55012	PPP2R3C
57537	SORCS2
4241	MELTF
84437	MSANTD4
5979	RET
51187	RSL24D1
23096	IQSEC2
8233	ZRSR2
10473	HMGN4
158586	ZXDB
10114	HIPK3
79724	ZNF768
54626	HES2
9941	EXOG
25864	ABHD14A
6505	SLC1A1
81691	REXO5
4678	NASP
27235	COQ2
2870	GRK6
9203	ZMYM3
837	CASP4
55669	MFN1
388566	ZNF470
10913	EDAR
3927	LASP1
7100	TLR5
84524	ZC3H8
51557	LGSN
10945	KDELR1
30833	NT5C
4326	MMP17
572	BAD
2297	FOXD1
84545	MRPL43
3376	IARS1
741	ZNHIT2
7389	UROD
353497	POLN
2774	GNAL
27042	UTP25
84851	TRIM52
7629	ZNF76
84450	ZNF512
55759	WDR12
3189	HNRNPH3
401138	AMTN
57488	ESYT2
2874	GPS2
90271	OLMALINC
4863	NPAT
84166	NLRC5
100126793	GHRLOS
2562	GABRB3
3694	ITGB6
23035	PHLPP2
26098	EDRF1
11062	DUS4L
55184	DZANK1
140688	NOL4L
160518	DENND5B
79600	TCTN1
91147	TMEM67
5365	PLXNB3
22919	MAPRE1
7022	TFAP2C
23291	FBXW11
51611	DPH5
11127	KIF3A
9371	KIF3B
84886	C1orf198
59269	HIVEP3
81579	PLA2G12A
7307	U2AF1
153733	CCDC112
284390	ZNF763
7693	ZNF134
10627	MYL12A
3703	STT3A
27109	DMAC2L
441518	RTL8B
80198	MUS81
9	NAT1
10557	RPP38
56948	SDR39U1
5534	PPP3R1
388963	C2orf81
158427	TSTD2
79158	GNPTAB
83985	SPNS1
9517	SPTLC2
644128	RPL23AP53
339559	ZFP69
132	ADK
57402	S100A14
253959	RALGAPA1
8462	KLF11
114793	FMNL2
28972	SPCS1
91252	SLC39A13
200162	SPAG17
79624	ARMT1
10020	GNE
79139	DERL1
126068	ZNF441
100132247	NPIPB5
85417	CCNB3
56663	VTRNA1-2
6775	STAT4
858	CAV2
30850	CDR2L
5682	PSMA1
54922	RASIP1
132671	SPATA18
54491	OTULINL
401548	SNX30
11186	RASSF1
100507347	VIM-AS1
79944	L2HGDH
64794	DDX31
10906	TRAFD1
2959	GTF2B
9258	MFHAS1
84973	SNHG7
80224	NUBPL
8226	PUDP
9028	RHBDL1
54995	OXSM
11001	SLC27A2
29104	N6AMT1
9886	RHOBTB1
3201	HOXA4
100287896	LIPT2-AS1
60437	CDH26
7592	ZNF41
345757	FAM174A
84984	CEP19
147172	LRRC37BP1
29940	DSE
4199	ME1
7291	TWIST1
85455	DISP2
1749	DLX5
5347	PLK1
23246	BOP1
54961	SSH3
55915	LANCL2
27005	USP21
26872	STEAP1
51222	ZNF219
10181	RBM5
3857	KRT9
57332	CBX8
29948	OSGIN1
9789	SPCS2
55627	SMPD4
54545	MTMR12
8612	PLPP2
83732	RIOK1
1861	TOR1A
219899	TBCEL
503542	SPRN
55508	SLC35E3
389538	CCZ1P-OR7E38P
55051	NRDE2
89853	MVB12B
100500804	MIR3654
10419	PRMT5
10495	ENOX2
4361	MRE11
8634	RTCA
60468	BACH2
55702	YJU2
2319	FLOT2
3419	IDH3A
65977	PLEKHA3
7114	TMSB4X
157567	ANKRD46
54209	TREM2
29896	TRA2A
57103	TIGAR
116828	N4BP2L2-IT2
843	CASP10
54955	C1orf109
80305	TRABD
147700	KLC3
23387	SIK3
6949	TCOF1
3709	ITPR2
10160	FARP1
9208	LRRFIP1
90864	SPSB3
2108	ETFA
860	RUNX2
6662	SOX9
25972	UNC50
27031	NPHP3
155066	ATP6V0E2
101927597	NCK1-DT
7046	TGFBR1
285175	UNC80
8747	ADAM21
200186	CRTC2
27339	PRPF19
6194	RPS6
26780	SNORA68
9694	EMC2
8669	EIF3J
83696	TRAPPC9
26229	B3GAT3
84108	PCGF6
153129	SLC38A9
440068	CARD17P
23131	GPATCH8
29108	PYCARD
7762	ZNF215
51141	INSIG2
283742	FAM98B
90379	DCAF15
114984	FLYWCH2
6712	SPTBN2
540	ATP7B
51534	VTA1
79883	PODNL1
8480	RAE1
9733	SART3
10085	EDIL3
219844	HYLS1
51317	PHF21A
7772	ZNF229
101927550	LOC101927550
65244	SPATS2
56262	LRRC8A
22864	R3HDM2
54776	PPP1R12C
6227	RPS21
26256	CABYR
54482	TRMT13
84056	KATNAL1
81849	ST6GALNAC5
2972	BRF1
51643	TMBIM4
5434	POLR2E
2065	ERBB3
101930085	HERPUD2-AS1
4097	MAFG
24149	ZNF318
27236	ARFIP1
83541	FAM110A
22903	BTBD3
117854	TRIM6
400451	FAM174B
441459	ANKRD18B
10554	AGPAT1
85313	PPIL4
5058	PAK1
57099	AVEN
163183	SYNE4
553115	PEF1
114825	PWWP2A
7257	TSNAX
23016	EXOSC7
150726	FBXO41
7341	SUMO1
155370	SBDSP1
58508	KMT2C
163131	ZNF780B
29082	CHMP4A
84126	ATRIP
4298	MLLT1
80174	DBF4B
533	ATP6V0B
54865	GPATCH4
9726	ZNF646
116039	OSR2
219743	TYSND1
54897	CASZ1
83448	PUS7L
23023	TMCC1
4665	NAB2
54906	TASOR2
57691	KIAA1586
22985	ACIN1
1875	E2F5
26123	TCTN3
8914	TIMELESS
2519	FUCA2
490	ATP2B1
64782	AEN
84298	LLPH
3454	IFNAR1
126433	FBXO27
11257	TP53TG1
257160	RNF214
9311	ASIC3
26525	IL36RN
2776	GNAQ
51095	TRNT1
646268	LINC01704
84263	HSDL2
1288	COL4A6
7171	TPM4
401303	ZNF815P
2318	FLNC
22931	RAB18
8091	HMGA2
4833	NME4
285148	IAH1
29092	LINC00339
54432	YIPF1
9308	CD83
84858	ZNF503
8992	ATP6V0E1
219541	MED19
80019	UBTD1
80728	ARHGAP39
8738	CRADD
1111	CHEK1
4541	ND6
114826	SMYD4
51125	GOLGA7
6533	SLC6A6
3155	HMGCL
5689	PSMB1
9373	PLAA
10363	HMG20A
51566	ARMCX3
285282	RABL3
121642	ALKBH2
388730	TMEM81
119710	IFTAP
1477	CSTF1
51667	NUB1
29960	MRM2
9617	MTRF1
4285	MIPEP
10591	DNPH1
109	ADCY3
29890	RBM15B
3300	DNAJB2
51735	RAPGEF6
51465	UBE2J1
23358	USP24
51659	GINS2
254225	RNF169
387119	CEP85L
51249	TMEM69
2177	FANCD2
643008	SMIM5
8886	DDX18
79796	ALG9
84902	CEP89
1371	CPOX
51102	MECR
5571	PRKAG1
55164	SHQ1
7311	UBA52
23213	SULF1
23514	SPIDR
255057	CBARP
64854	USP46
6631	SNRPC
253725	WASHC2C
7014	TERF2
100132406	NBPF10
79744	ZNF419
1400	CRMP1
1962	EHHADH
9700	ESPL1
5383	PMS2P5
79071	ELOVL6
92591	ASB16
11016	ATF7
1968	EIF2S3
100820829	MYZAP
80723	SLC35G2
55167	MSL2
55253	TYW1
55175	KLHL11
91526	ANKRD44
9847	C2CD5
23243	ANKRD28
118490	MSS51
191	AHCY
126119	JOSD2
63035	BCORL1
123606	NIPA1
619571	SNORD96A
11334	TUSC2
2310	FOXO3B
134429	STARD4
241	ALOX5AP
1290	COL5A2
201229	LYRM9
57633	LRRN1
7539	ZFP37
2271	FH
9693	RAPGEF2
54838	WBP1L
128218	TMEM125
10641	NPRL2
114971	PTPMT1
102724023	LOC102724023
8451	CUL4A
6840	SVIL
100133315	XNDC1N
11212	PLPBP
7443	VRK1
85406	DNAJC14
51291	GMIP
55722	CEP72
55845	BRK1
81669	CCNL2
5218	CDK14
53343	NUDT9
54964	C1orf56
374819	LRRC37A3
29766	TMOD3
7625	ZNF74
10944	C11orf58
197322	ACSF3
9658	ZNF516
55734	ZFP64
84285	EIF1AD
23197	FAF2
10965	ACOT2
7840	ALMS1
10228	STX6
26504	CNNM4
169044	COL22A1
83746	L3MBTL2
57727	NCOA5
1523	CUX1
8312	AXIN1
340591	CA5BP1
84085	FBXO30
57038	RARS2
100131213	ZNF503-AS2
10014	HDAC5
378706	RN7SL2
4291	MLF1
83595	SOX7
537	ATP6AP1
728190	NUTM2A-AS1
9045	RPL14
3052	HCCS
54881	TEX10
202051	SPATA24
92344	GORAB
7135	TNNI1
11262	SP140
221927	BRAT1
1741	DLG3
960	CD44
9053	MAP7
114904	C1QTNF6
57695	USP37
51069	MRPL2
84750	FUT10
145282	MIPOL1
841	CASP8
23132	RAD54L2
112939	NACC1
2542	SLC37A4
7004	TEAD4
79803	HPS6
112937	GLB1L3
63908	NAPB
6009	RHEB
7728	ZNF175
7579	ZSCAN20
23644	EDC4
10728	PTGES3
440456	PLEKHM1P1
257177	CFAP126
257218	SHPRH
51371	POMP
55007	FAM118A
728841	NBPF8
57455	REXO1
23091	ZC3H13
677825	SNORA44
93953	GCNA
1960	EGR3
54927	CHCHD3
23468	CBX5
7082	TJP1
10436	EMG1
81606	LBH
1143	CHRNB4
11030	RBPMS
10691	GMEB1
57574	MARCHF4
91664	ZNF845
200845	KCTD6
26578	OSTF1
6619	SNAPC3
94027	CGB7
64780	MICAL1
64218	SEMA4A
1317	SLC31A1
83862	TMEM120A
23513	SCRIB
6844	VAMP2
1059	CENPB
54862	CC2D1A
55117	SLC6A15
286042	FAM86B3P
5336	PLCG2
90390	MED30
9684	LRRC14
4603	MYBL1
55300	PI4K2B
65267	WNK3
55188	RIC8B
64428	CIAO3
90780	PYGO2
54932	EXD3
57162	PELI1
79573	TTC13
53615	MBD3
132720	FAM241A
23054	NCOA6
7874	USP7
5918	RARRES1
79161	TMEM243
7083	TK1
28955	DEXI
6628	SNRPB
285362	SUMF1
203523	ZNF449
1102	RCBTB2
3572	IL6ST
1912	PHC2
79414	LRFN3
3084	NRG1
51227	PIGP
222229	LRWD1
1716	DGUOK
51442	VGLL1
654466	FGF7P3
56897	WRNIP1
152926	PPM1K
4682	NUBP1
4772	NFATC1
100506144	TMEM35B
25875	LETMD1
441212	RP9P
84812	PLCD4
63916	ELMO2
2863	GPR39
79818	ZNF552
162073	ITPRIPL2
5928	RBBP4
10422	UBAC1
51542	VPS54
284391	ZNF844
5564	PRKAB1
25886	POC1A
9061	PAPSS1
6418	SET
203062	TSNARE1
1838	DTNB
222223	ELAPOR2
7270	TTF1
27257	LSM1
348487	FAM131C
23114	NFASC
9342	SNAP29
2237	FEN1
8997	KALRN
6256	RXRA
10636	RGS14
6727	SRP14
78988	MRPL57
83855	KLF16
9401	RECQL4
51399	TRAPPC4
58488	PCTP
60401	EDA2R
144245	ALG10B
283404	LINC00592
400569	MED11
7482	WNT2B
23293	SMG6
57591	MRTFA
79906	MORN1
121601	ANO4
26502	NARF
7023	TFAP4
92960	PEX11G
9962	SLC23A2
64284	RAB17
11196	SEC23IP
9778	KIAA0232
6253	RTN2
25804	LSM4
10732	TCFL5
10289	EIF1B
81608	FIP1L1
883	KYAT1
96764	TGS1
636	BICD1
10188	TNK2
961	CD47
200933	FBXO45
57544	TXNDC16
2201	FBN2
57120	GOPC
3842	TNPO1
219654	ZCCHC24
8872	CDC123
150684	COMMD1
84707	BEX2
374354	NHLRC2
150776	SMPD4BP
1911	PHC1
387680	WASHC2A
9060	PAPSS2
55818	KDM3A
29090	TIMM21
56616	DIABLO
10612	TRIM3
7321	UBE2D1
51175	TUBE1
55252	ASXL2
84678	KDM2B
9923	ZBTB40
64083	GOLPH3
55850	USE1
1740	DLG2
54596	L1TD1
328	APEX1
25976	TIPARP
11083	DIDO1
91156	IGFN1
374618	TEX9
3931	LCAT
114049	BUD23
1017	CDK2
118472	ZNF511
83992	CTTNBP2
2627	GATA6
55888	ZKSCAN7
57018	CCNL1
8751	ADAM15
154043	CNKSR3
57545	CC2D2A
254042	METAP1D
57473	ZNF512B
283820	NOMO2
284996	RNF149
6124	RPL4
1316	KLF6
84529	CDIN1
10974	ADIRF
54925	ZSCAN32
51608	GET4
27303	RBMS3
84310	C7orf50
604	BCL6
23173	METAP1
254251	LCORL
11145	PLAAT3
400960	PCBP1-AS1
8218	CLTCL1
7357	UGCG
4705	NDUFA10
11123	RCAN3
252839	TMEM9
79029	SPATA5L1
55143	CDCA8
7593	MZF1
51171	HSD17B14
55764	IFT122
9255	AIMP1
79228	THOC6
26031	OSBPL3
10635	RAD51AP1
64781	CERK
81873	ARPC5L
203286	ANKS6
256356	GK5
84278	MFSD14CP
27327	TNRC6A
643853	TMPPE
51650	MRPS33
57097	PARP11
64132	XYLT2
56271	BEX4
3730	ANOS1
4636	MYL5
10632	ATP5MG
6624	FSCN1
404201	WDFY3-AS2
60625	DHX35
23154	NCDN
6341	SCO1
79628	SH3TC2
11260	XPOT
25926	NOL11
5300	PIN1
23403	FBXO46
6811	STX5
90576	ZNF799
8639	AOC3
140460	ASB7
54494	C11orf71
9921	RNF10
3726	JUNB
64852	TUT1
9215	LARGE1
8548	BLZF1
9541	CIR1
49856	WRAP73
6929	TCF3
56242	ZNF253
9663	LPIN2
5891	MOK
283377	SPRYD4
79943	ZNF696
284434	NWD1
102724105	ZNF528-AS1
4820	NKTR
7965	AIMP2
23151	GRAMD4
9798	IST1
56062	KLHL4
6117	RPA1
143282	FGFBP3
1069	CETN2
582	BBS1
219927	MRPL21
51112	TRAPPC12
102659353	THRIL
125919	ZNF543
10401	PIAS3
246330	PELI3
64897	C12orf43
10260	DENND4A
55561	CDC42BPG
84662	GLIS2
10781	ZNF266
23172	ABRAXAS2
57007	ACKR3
116068	LYSMD3
203111	ERICH5
1474	CST6
26054	SENP6
11137	PWP1
23326	USP22
64975	MRPL41
51068	NMD3
143662	MUC15
6742	SSBP1
399959	MIR100HG
138241	C9orf85
55540	IL17RB
84874	ZNF514
55690	PACS1
7343	UBTF
5253	PHF2
5481	PPID
84950	PRPF38A
2058	EPRS1
27077	B9D1
63941	NECAB3
1871	E2F3
7543	ZFX
79767	ELMO3
83857	TMTC1
10397	NDRG1
10486	CAP2
80210	ARMC9
85315	PAQR8
114884	OSBPL10
55291	PPP6R3
55954	ZMAT5
121506	ERP27
55217	TMLHE
23201	FAM168A
83605	CCM2
22990	PCNX1
63917	GALNT11
79913	ACTR5
54718	BTN2A3P
2217	FCGRT
51166	AADAT
284184	NDUFAF8
63027	SLC22A23
825	CAPN3
84102	SLC41A2
3955	LFNG
132241	RPL32P3
55714	TENM3
157693	FAM87A
5097	PCDH1
55609	ZNF280C
26035	GLCE
55863	TMEM126B
80700	UBXN6
115939	TSR3
6405	SEMA3F
5888	RAD51
93622	LOC93622
100996574	NA
11128	POLR3A
5357	PLS1
4913	NTHL1
6452	SH3BP2
397	ARHGDIB
6764	DENND2B
2975	GTF3C1
57121	LPAR5
11100	HNRNPUL1
284340	CXCL17
6188	RPS3
92105	INTS4
10907	TXNL4A
8975	USP13
593	BCKDHA
7710	ZNF154
26097	CHTOP
57822	GRHL3
10978	CLP1
84878	ZBTB45
23462	HEY1
4329	ALDH6A1
28232	SLCO3A1
5430	POLR2A
9367	RAB9A
55657	ZNF692
727800	RNF208
3423	IDS
10534	ZNRD2
6495	SIX1
55038	CDCA4
55063	ZCWPW1
3958	LGALS3
587	BCAT2
57190	SELENON
1266	CNN3
9988	DMTF1
1676	DFFA
5570	PKIB
101929718	LOC101929718
10082	GPC6
6696	SPP1
64949	MRPS26
29911	HOOK2
8324	FZD7
256364	EML3
84283	TMEM79
22924	MAPRE3
5264	PHYH
6430	SRSF5
55527	FEM1A
84260	TCHP
100131017	ZNF316
102724164	NA
55295	KLHL26
196951	FAM227B
400931	MIRLET7BHG
57706	DENND1A
11177	BAZ1A
400793	C1orf226
23401	FRAT2
81856	ZNF611
6729	SRP54
55041	PLEKHB2
9125	CNOT9
10659	CELF2
121665	SPPL3
9473	THEMIS2
51510	CHMP5
23235	SIK2
84934	RITA1
10771	ZMYND11
26091	HERC4
64864	RFX7
7755	ZNF205
9302	SNORD26
990	CDC6
399664	MEX3D
89884	LHX4
84193	SETD3
57549	IGSF9
51569	UFM1
100506100	ZDHHC12-DT
5932	RBBP8
64601	VPS16
91120	ZNF682
4664	NAB1
7095	SEC62
55631	LRRC40
100506710	EBLN3P
11153	FICD
55830	GLT8D1
9113	LATS1
1457	CSNK2A1
84811	BUD13
130814	SLC66A3
112597	CYTOR
10092	ARPC5
6404	SELPLG
92703	TMEM183A
51760	SYT17
374897	SBSN
85377	MICALL1
966	CD59
9563	H6PD
10060	ABCC9
9147	NEMF
80345	ZSCAN16
284323	ZNF780A
6095	RORA
2738	GLI4
85453	TSPYL5
91316	GUSBP11
23059	CLUAP1
22897	CEP164
339487	ZBTB8OS
388552	BLOC1S3
63935	PCIF1
5193	PEX12
9472	AKAP6
25790	CFAP45
80746	TSEN2
339201	ASB16-AS1
9538	EI24
10450	PPIE
9682	KDM4A
1591	CYP24A1
8754	ADAM9
125228	FAM210A
51639	SF3B6
11322	TMC6
25798	BRI3
25920	NELFB
29919	RMC1
51660	MPC1
5511	PPP1R8
404636	DENND10
23412	COMMD3
11211	FZD10
9968	MED12
10505	SEMA4F
11176	BAZ2A
316	AOX1
126661	CCDC163
285463	CTBP1-AS
256949	KANK3
255919	CNEP1R1
23368	PPP1R13B
4835	NQO2
1027	CDKN1B
3636	INPPL1
23555	TSPAN15
267	AMFR
54520	CCDC93
84955	NUDCD1
402569	KPNA7
64799	IQCH
8514	KCNAB2
100506469	TMEM147-AS1
30849	PIK3R4
10745	PHTF1
84619	ZGPAT
421	ARVCF
100271722	LINC00899
79846	CFAP69
326625	MMAB
10243	GPHN
79680	RTL10
84627	ZNF469
4703	NEB
285966	TCAF2
27101	CACYBP
50807	ASAP1
26519	TIMM10
51763	INPP5K
285855	RPL7L1
8824	CES2
8971	H1-10
57118	CAMK1D
80830	APOL6
144717	PHETA1
133957	CCDC127
100506714	NUP50-DT
54962	TIPIN
387882	C12orf75
55093	NTAQ1
56952	PRTFDC1
8880	FUBP1
56943	ENY2
